# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Phoeniculus_purpureus
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 139.40 mm
# Secondary1: 109.00 mm
# Kipps Distance: 29.50 mm
# Hand-Wing Index: 21.30
# Tail Length: 188.90 mm
# Aspect Ratio: 1.279
# Pointedness Index: 0.2116
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1189
# Max Thickness Position: 0.3372
# Max Camber/Chord: 0.0578
# Max Camber Position: 0.3630
# Leading Edge Radius: 0.0342
# LE Droop: 0.0037
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.55e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01026895,0.06535371
UPPER,2,0.04107581,0.11232042
UPPER,3,0.08557460,0.13878437
UPPER,4,0.29338140,0.16956632
UPPER,5,0.33722000,0.17670030
UPPER,6,0.38105860,0.16481034
UPPER,7,0.38509900,0.13151848
UPPER,8,0.49296000,0.08242252
UPPER,9,0.88000000,0.03147626
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01026895,-0.03995381
LOWER,2,0.04107581,-0.01781758
LOWER,3,0.08557460,-0.04237337
LOWER,4,0.29338140,-0.04207482
LOWER,5,0.33722000,-0.06109875
LOWER,6,0.38105860,-0.03494085
LOWER,7,0.38509900,0.00548499
LOWER,8,0.49296000,0.01919055
LOWER,9,0.88000000,0.00969421
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
