# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Aplonis_zelandica
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 103.40 mm
# Secondary1: 82.90 mm
# Kipps Distance: 22.30 mm
# Hand-Wing Index: 21.20
# Tail Length: 64.40 mm
# Aspect Ratio: 1.247
# Pointedness Index: 0.2157
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1207
# Max Thickness Position: 0.3373
# Max Camber/Chord: 0.0578
# Max Camber Position: 0.3630
# Leading Edge Radius: 0.0342
# LE Droop: 0.0038
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.73e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01025138,0.06526826
UPPER,2,0.04100551,0.11323544
UPPER,3,0.08542814,0.14006845
UPPER,4,0.29343360,0.17123962
UPPER,5,0.33728000,0.17847940
UPPER,6,0.38112640,0.16641310
UPPER,7,0.38517600,0.13262746
UPPER,8,0.49304000,0.08292958
UPPER,9,0.88000000,0.03162327
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01025138,-0.03987751
LOWER,2,0.04100551,-0.01837642
LOWER,3,0.08542814,-0.04338899
LOWER,4,0.29343360,-0.04354052
LOWER,5,0.33728000,-0.06284660
LOWER,6,0.38112640,-0.03630074
LOWER,7,0.38517600,0.00472468
LOWER,8,0.49304000,0.01895335
LOWER,9,0.88000000,0.00962758
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
