# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Momotus_lessonii
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 138.00 mm
# Secondary1: 114.10 mm
# Kipps Distance: 23.20 mm
# Hand-Wing Index: 16.80
# Tail Length: 202.10 mm
# Aspect Ratio: 1.209
# Pointedness Index: 0.1681
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1226
# Max Thickness Position: 0.3399
# Max Camber/Chord: 0.0585
# Max Camber Position: 0.3666
# Leading Edge Radius: 0.0354
# LE Droop: 0.0046
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.51e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01062853,0.06841117
UPPER,2,0.04251411,0.11560463
UPPER,3,0.08857107,0.14201893
UPPER,4,0.29573040,0.17365777
UPPER,5,0.33992000,0.18101118
UPPER,6,0.38410960,0.16875550
UPPER,7,0.38856400,0.13443960
UPPER,8,0.49656000,0.08400214
UPPER,9,0.88000000,0.03201721
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01062853,-0.04112211
LOWER,2,0.04251411,-0.01875913
LOWER,3,0.08857107,-0.04419391
LOWER,4,0.29573040,-0.04449330
LOWER,5,0.33992000,-0.06410238
LOWER,6,0.38410960,-0.03713989
LOWER,7,0.38856400,0.00452942
LOWER,8,0.49656000,0.01908378
LOWER,9,0.88000000,0.00971133
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
