# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Machaeropterus_regulus
# Flight Category: hovering
#
# === Morphological Parameters ===
# Wing Length: 52.90 mm
# Secondary1: 40.20 mm
# Kipps Distance: 12.50 mm
# Hand-Wing Index: 23.70
# Tail Length: 22.60 mm
# Aspect Ratio: 1.316
# Pointedness Index: 0.2363
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1205
# Max Thickness Position: 0.3358
# Max Camber/Chord: 0.0574
# Max Camber Position: 0.3610
# Leading Edge Radius: 0.0336
# LE Droop: 0.0033
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.13e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01006968,0.06367806
UPPER,2,0.04027870,0.11231778
UPPER,3,0.08391397,0.13959033
UPPER,4,0.29212860,0.17069698
UPPER,5,0.33578000,0.17792802
UPPER,6,0.37943140,0.16587629
UPPER,7,0.38325100,0.13213146
UPPER,8,0.49104000,0.08254399
UPPER,9,0.88000000,0.03145747
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01006968,-0.03930070
LOWER,2,0.04027870,-0.01847175
LOWER,3,0.08391397,-0.04349104
LOWER,4,0.29212860,-0.04382371
LOWER,5,0.33578000,-0.06310647
LOWER,6,0.37943140,-0.03659267
LOWER,7,0.38325100,0.00438319
LOWER,8,0.49104000,0.01872227
LOWER,9,0.88000000,0.00953200
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
