# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Phylloscartes_flavovirens
# Flight Category: hovering
#
# === Morphological Parameters ===
# Wing Length: 51.50 mm
# Secondary1: 41.60 mm
# Kipps Distance: 9.90 mm
# Hand-Wing Index: 19.20
# Tail Length: 50.00 mm
# Aspect Ratio: 1.238
# Pointedness Index: 0.1922
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1246
# Max Thickness Position: 0.3385
# Max Camber/Chord: 0.0581
# Max Camber Position: 0.3646
# Leading Edge Radius: 0.0348
# LE Droop: 0.0042
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01043209,0.06675255
UPPER,2,0.04172837,0.11588064
UPPER,3,0.08693410,0.14320973
UPPER,4,0.29447760,0.17528000
UPPER,5,0.33848000,0.18275840
UPPER,6,0.38248240,0.17029440
UPPER,7,0.38671600,0.13539520
UPPER,8,0.49464000,0.08429984
UPPER,9,0.88000000,0.03205619
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01043209,-0.04048037
LOWER,2,0.04172837,-0.01954336
LOWER,3,0.08693410,-0.04555674
LOWER,4,0.29447760,-0.04657920
LOWER,5,0.33848000,-0.06652160
LOWER,6,0.38248240,-0.03910080
LOWER,7,0.38671600,0.00327680
LOWER,8,0.49464000,0.01858381
LOWER,9,0.88000000,0.00954400
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
