# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Garrulax_monileger
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 122.60 mm
# Secondary1: 111.30 mm
# Kipps Distance: 11.70 mm
# Hand-Wing Index: 9.50
# Tail Length: 129.00 mm
# Aspect Ratio: 1.102
# Pointedness Index: 0.0954
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1291
# Max Thickness Position: 0.3443
# Max Camber/Chord: 0.0593
# Max Camber Position: 0.3724
# Leading Edge Radius: 0.0374
# LE Droop: 0.0061
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.15e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01122260,0.07343557
UPPER,2,0.04489038,0.12103750
UPPER,3,0.09352163,0.14748298
UPPER,4,0.29954100,0.18062147
UPPER,5,0.34430000,0.18836543
UPPER,6,0.38905900,0.17545882
UPPER,7,0.39418500,0.13932033
UPPER,8,0.50240000,0.08654296
UPPER,9,0.88000000,0.03285905
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01122260,-0.04306038
LOWER,2,0.04489038,-0.02054636
LOWER,3,0.09352163,-0.04758060
LOWER,4,0.29954100,-0.04911611
LOWER,5,0.34430000,-0.06976668
LOWER,6,0.38905900,-0.04137215
LOWER,7,0.39418500,0.00251031
LOWER,8,0.50240000,0.01869636
LOWER,9,0.88000000,0.00966220
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
