# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Tchagra_senegalus
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 84.80 mm
# Secondary1: 76.70 mm
# Kipps Distance: 8.10 mm
# Hand-Wing Index: 9.50
# Tail Length: 93.40 mm
# Aspect Ratio: 1.106
# Pointedness Index: 0.0955
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1311
# Max Thickness Position: 0.3443
# Max Camber/Chord: 0.0593
# Max Camber Position: 0.3724
# Leading Edge Radius: 0.0374
# LE Droop: 0.0061
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.34e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01122215,0.07343292
UPPER,2,0.04488862,0.12206821
UPPER,3,0.09351795,0.14896722
UPPER,4,0.29954100,0.18255922
UPPER,5,0.34430000,0.19042687
UPPER,6,0.38905900,0.17731412
UPPER,7,0.39418500,0.14059842
UPPER,8,0.50240000,0.08712017
UPPER,9,0.88000000,0.03302396
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01122215,-0.04305862
LOWER,2,0.04488862,-0.02120602
LOWER,3,0.09351795,-0.04877623
LOWER,4,0.29954100,-0.05084772
LOWER,5,0.34430000,-0.07182812
LOWER,6,0.38905900,-0.04298007
LOWER,7,0.39418500,0.00160328
LOWER,8,0.50240000,0.01840776
LOWER,9,0.88000000,0.00957974
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
