# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Batis_mixta
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 60.50 mm
# Secondary1: 52.20 mm
# Kipps Distance: 8.30 mm
# Hand-Wing Index: 13.80
# Tail Length: 34.30 mm
# Aspect Ratio: 1.159
# Pointedness Index: 0.1372
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1289
# Max Thickness Position: 0.3417
# Max Camber/Chord: 0.0588
# Max Camber Position: 0.3690
# Leading Edge Radius: 0.0363
# LE Droop: 0.0052
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.02e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01087805,0.07050830
UPPER,2,0.04351220,0.11969356
UPPER,3,0.09065042,0.14692762
UPPER,4,0.29729640,0.17999002
UPPER,5,0.34172000,0.18772339
UPPER,6,0.38614360,0.17483444
UPPER,7,0.39087400,0.13874538
UPPER,8,0.49896000,0.08609787
UPPER,9,0.88000000,0.03266804
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01087805,-0.04194020
LOWER,2,0.04351220,-0.02065277
LOWER,3,0.09065042,-0.04769231
LOWER,4,0.29729640,-0.04943327
LOWER,5,0.34172000,-0.07005559
LOWER,6,0.38614360,-0.04169990
LOWER,7,0.39087400,0.00212253
LOWER,8,0.49896000,0.01843249
LOWER,9,0.88000000,0.00955290
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
