# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Drymodes_superciliaris
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 99.00 mm
# Secondary1: 84.80 mm
# Kipps Distance: 17.00 mm
# Hand-Wing Index: 16.70
# Tail Length: 95.80 mm
# Aspect Ratio: 1.167
# Pointedness Index: 0.1717
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1245
# Max Thickness Position: 0.3400
# Max Camber/Chord: 0.0585
# Max Camber Position: 0.3666
# Leading Edge Radius: 0.0354
# LE Droop: 0.0047
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.63e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01061322,0.06833933
UPPER,2,0.04245289,0.11661065
UPPER,3,0.08844352,0.14343473
UPPER,4,0.29578260,0.17550350
UPPER,5,0.33998000,0.18297386
UPPER,6,0.38417740,0.17052325
UPPER,7,0.38864100,0.13566155
UPPER,8,0.49664000,0.08455931
UPPER,9,0.88000000,0.03217824
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01061322,-0.04105489
LOWER,2,0.04245289,-0.01937823
LOWER,3,0.08844352,-0.04531835
LOWER,4,0.29578260,-0.04611734
LOWER,5,0.33998000,-0.06603831
LOWER,6,0.38417740,-0.03864697
LOWER,7,0.38864100,0.00368510
LOWER,8,0.49664000,0.01881917
LOWER,9,0.88000000,0.00963670
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
