# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Rallina_canningi
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 148.80 mm
# Secondary1: 137.30 mm
# Kipps Distance: 11.40 mm
# Hand-Wing Index: 7.60
# Tail Length: 75.20 mm
# Aspect Ratio: 1.084
# Pointedness Index: 0.0766
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1295
# Max Thickness Position: 0.3454
# Max Camber/Chord: 0.0595
# Max Camber Position: 0.3739
# Leading Edge Radius: 0.0379
# LE Droop: 0.0065
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.77e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01137671,0.07474029
UPPER,2,0.04550686,0.12177861
UPPER,3,0.09480595,0.14794942
UPPER,4,0.30053280,0.18119499
UPPER,5,0.34544000,0.18896431
UPPER,6,0.39034720,0.17601544
UPPER,7,0.39564800,0.13975860
UPPER,8,0.50392000,0.08681110
UPPER,9,0.88000000,0.03295982
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01137671,-0.04356286
LOWER,2,0.04550686,-0.02061993
LOWER,3,0.09480595,-0.04774467
LOWER,4,0.30053280,-0.04929491
LOWER,5,0.34544000,-0.07001311
LOWER,6,0.39034720,-0.04152559
LOWER,7,0.39564800,0.00250057
LOWER,8,0.50392000,0.01874645
LOWER,9,0.88000000,0.00968935
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
