# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Phylloscopus_presbytes
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 56.50 mm
# Secondary1: 49.80 mm
# Kipps Distance: 6.80 mm
# Hand-Wing Index: 12.10
# Tail Length: 45.00 mm
# Aspect Ratio: 1.135
# Pointedness Index: 0.1204
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1303
# Max Thickness Position: 0.3427
# Max Camber/Chord: 0.0590
# Max Camber Position: 0.3703
# Leading Edge Radius: 0.0367
# LE Droop: 0.0056
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01101593,0.07167561
UPPER,2,0.04406374,0.12091463
UPPER,3,0.09179946,0.14813706
UPPER,4,0.29818380,0.18152978
UPPER,5,0.34274000,0.18934898
UPPER,6,0.38729620,0.17631698
UPPER,7,0.39218300,0.13982738
UPPER,8,0.50032000,0.08666423
UPPER,9,0.88000000,0.03285661
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01101593,-0.04238974
LOWER,2,0.04406374,-0.02104226
LOWER,3,0.09179946,-0.04843227
LOWER,4,0.29818380,-0.05043983
LOWER,5,0.34274000,-0.07129103
LOWER,6,0.38729620,-0.04262063
LOWER,7,0.39218300,0.00168817
LOWER,8,0.50032000,0.01835316
LOWER,9,0.88000000,0.00954444
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
