# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Diglossa_mystacalis
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 69.20 mm
# Secondary1: 59.00 mm
# Kipps Distance: 10.30 mm
# Hand-Wing Index: 14.90
# Tail Length: 62.90 mm
# Aspect Ratio: 1.173
# Pointedness Index: 0.1488
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1279
# Max Thickness Position: 0.3411
# Max Camber/Chord: 0.0587
# Max Camber Position: 0.3681
# Leading Edge Radius: 0.0359
# LE Droop: 0.0050
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.04e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01078496,0.06972974
UPPER,2,0.04313982,0.11887938
UPPER,3,0.08987463,0.14611271
UPPER,4,0.29672220,0.17895305
UPPER,5,0.34106000,0.18662877
UPPER,6,0.38539780,0.17383589
UPPER,7,0.39002700,0.13801583
UPPER,8,0.49808000,0.08571504
UPPER,9,0.88000000,0.03254029
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01078496,-0.04163382
LOWER,2,0.04313982,-0.02039222
LOWER,3,0.08987463,-0.04719672
LOWER,4,0.29672220,-0.04876022
LOWER,5,0.34106000,-0.06922882
LOWER,6,0.38539780,-0.04108449
LOWER,7,0.39002700,0.00241130
LOWER,8,0.49808000,0.01848395
LOWER,9,0.88000000,0.00955784
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
