# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Stachyris_maculata
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 85.40 mm
# Secondary1: 76.10 mm
# Kipps Distance: 9.40 mm
# Hand-Wing Index: 11.00
# Tail Length: 70.60 mm
# Aspect Ratio: 1.122
# Pointedness Index: 0.1101
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1299
# Max Thickness Position: 0.3434
# Max Camber/Chord: 0.0591
# Max Camber Position: 0.3712
# Leading Edge Radius: 0.0370
# LE Droop: 0.0058
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.35e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01110204,0.07241225
UPPER,2,0.04440817,0.12101958
UPPER,3,0.09251701,0.14793535
UPPER,4,0.29875800,0.18124260
UPPER,5,0.34340000,0.18903590
UPPER,6,0.38804200,0.17604706
UPPER,7,0.39303000,0.13967831
UPPER,8,0.50120000,0.08664413
UPPER,9,0.88000000,0.03286712
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01110204,-0.04266817
LOWER,2,0.04440817,-0.02086266
LOWER,3,0.09251701,-0.04812742
LOWER,4,0.29875800,-0.04995876
LOWER,5,0.34340000,-0.07074090
LOWER,6,0.38804200,-0.04216545
LOWER,7,0.39303000,0.00199660
LOWER,8,0.50120000,0.01848707
LOWER,9,0.88000000,0.00959134
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
