# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Micrastur_buckleyi
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 211.00 mm
# Secondary1: 178.90 mm
# Kipps Distance: 36.70 mm
# Hand-Wing Index: 17.10
# Tail Length: 229.50 mm
# Aspect Ratio: 1.179
# Pointedness Index: 0.1739
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1199
# Max Thickness Position: 0.3397
# Max Camber/Chord: 0.0584
# Max Camber Position: 0.3663
# Leading Edge Radius: 0.0353
# LE Droop: 0.0046
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.40e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01058968,0.06811807
UPPER,2,0.04235871,0.11417478
UPPER,3,0.08824732,0.14005864
UPPER,4,0.29557380,0.17110663
UPPER,5,0.33974000,0.17829978
UPPER,6,0.38390620,0.16631120
UPPER,7,0.38833300,0.13274317
UPPER,8,0.49632000,0.08321990
UPPER,9,0.88000000,0.03178817
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01058968,-0.04098471
LOWER,2,0.04235871,-0.01791857
LOWER,3,0.08824732,-0.04266334
LOWER,4,0.29557380,-0.04229010
LOWER,5,0.33974000,-0.06147183
LOWER,6,0.38390620,-0.03509695
LOWER,7,0.38833300,0.00566422
LOWER,8,0.49632000,0.01943265
LOWER,9,0.88000000,0.00980806
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
