# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Prionochilus_maculatus
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 52.70 mm
# Secondary1: 43.90 mm
# Kipps Distance: 8.70 mm
# Hand-Wing Index: 16.60
# Tail Length: 23.60 mm
# Aspect Ratio: 1.200
# Pointedness Index: 0.1651
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1265
# Max Thickness Position: 0.3400
# Max Camber/Chord: 0.0585
# Max Camber Position: 0.3667
# Leading Edge Radius: 0.0355
# LE Droop: 0.0047
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.05e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01065010,0.06858063
UPPER,2,0.04260042,0.11764453
UPPER,3,0.08875087,0.14489067
UPPER,4,0.29583480,0.17740162
UPPER,5,0.34004000,0.18499229
UPPER,6,0.38424520,0.17234117
UPPER,7,0.38871800,0.13691804
UPPER,8,0.49672000,0.08513207
UPPER,9,0.88000000,0.03234371
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01065010,-0.04119642
LOWER,2,0.04260042,-0.02001520
LOWER,3,0.08875087,-0.04647518
LOWER,4,0.29583480,-0.04778830
LOWER,5,0.34004000,-0.06803009
LOWER,6,0.38424520,-0.04019763
LOWER,7,0.38871800,0.00281618
LOWER,8,0.49672000,0.01854672
LOWER,9,0.88000000,0.00955983
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
