# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Cinnyris_johannae
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 65.20 mm
# Secondary1: 54.30 mm
# Kipps Distance: 10.90 mm
# Hand-Wing Index: 16.70
# Tail Length: 39.80 mm
# Aspect Ratio: 1.201
# Pointedness Index: 0.1672
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1264
# Max Thickness Position: 0.3400
# Max Camber/Chord: 0.0585
# Max Camber Position: 0.3666
# Leading Edge Radius: 0.0355
# LE Droop: 0.0047
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.06e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01063637,0.06847824
UPPER,2,0.04254549,0.11756110
UPPER,3,0.08863644,0.14480337
UPPER,4,0.29578260,0.17729033
UPPER,5,0.33998000,0.18487475
UPPER,6,0.38417740,0.17223405
UPPER,7,0.38864100,0.13684010
UPPER,8,0.49664000,0.08509156
UPPER,9,0.88000000,0.03233031
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01063637,-0.04114749
LOWER,2,0.04254549,-0.01998651
LOWER,3,0.08863644,-0.04642087
LOWER,4,0.29578260,-0.04771408
LOWER,5,0.33998000,-0.06793920
LOWER,6,0.38417740,-0.04012966
LOWER,7,0.38864100,0.00284871
LOWER,8,0.49664000,0.01855304
LOWER,9,0.88000000,0.00956066
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
