# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pyriglena_leuconota
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 75.60 mm
# Secondary1: 69.20 mm
# Kipps Distance: 7.00 mm
# Hand-Wing Index: 9.20
# Tail Length: 75.50 mm
# Aspect Ratio: 1.092
# Pointedness Index: 0.0926
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1320
# Max Thickness Position: 0.3445
# Max Camber/Chord: 0.0593
# Max Camber Position: 0.3726
# Leading Edge Radius: 0.0375
# LE Droop: 0.0062
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.16e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01124626,0.07363755
UPPER,2,0.04498503,0.12259028
UPPER,3,0.09371881,0.14962377
UPPER,4,0.29969760,0.18341054
UPPER,5,0.34448000,0.19133068
UPPER,6,0.38926240,0.17813045
UPPER,7,0.39441600,0.14116981
UPPER,8,0.50264000,0.08738978
UPPER,9,0.88000000,0.03310497
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01124626,-0.04313703
LOWER,2,0.04498503,-0.02147579
LOWER,3,0.09371881,-0.04927026
LOWER,4,0.29969760,-0.05155351
LOWER,5,0.34448000,-0.07267388
LOWER,6,0.38926240,-0.04363338
LOWER,7,0.39441600,0.00124740
LOWER,8,0.50264000,0.01830329
LOWER,9,0.88000000,0.00955201
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
