# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pteruthius_rufiventer
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 89.00 mm
# Secondary1: 74.60 mm
# Kipps Distance: 14.40 mm
# Hand-Wing Index: 16.10
# Tail Length: 81.80 mm
# Aspect Ratio: 1.193
# Pointedness Index: 0.1618
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1256
# Max Thickness Position: 0.3403
# Max Camber/Chord: 0.0585
# Max Camber Position: 0.3671
# Leading Edge Radius: 0.0356
# LE Droop: 0.0048
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.43e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01068217,0.06887303
UPPER,2,0.04272869,0.11733454
UPPER,3,0.08901810,0.14428026
UPPER,4,0.29609580,0.17659144
UPPER,5,0.34034000,0.18412620
UPPER,6,0.38458420,0.17156828
UPPER,7,0.38910300,0.13640609
UPPER,8,0.49712000,0.08492711
UPPER,9,0.88000000,0.03229419
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01068217,-0.04129469
LOWER,2,0.04272869,-0.01969391
LOWER,3,0.08901810,-0.04590434
LOWER,4,0.29609580,-0.04693957
LOWER,5,0.34034000,-0.06703225
LOWER,6,0.38458420,-0.03940482
LOWER,7,0.38910300,0.00329212
LOWER,8,0.49712000,0.01871803
LOWER,9,0.88000000,0.00961357
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
