# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Macronyx_croceus
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 93.40 mm
# Secondary1: 78.80 mm
# Kipps Distance: 14.60 mm
# Hand-Wing Index: 15.60
# Tail Length: 75.90 mm
# Aspect Ratio: 1.185
# Pointedness Index: 0.1563
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1257
# Max Thickness Position: 0.3406
# Max Camber/Chord: 0.0586
# Max Camber Position: 0.3675
# Leading Edge Radius: 0.0358
# LE Droop: 0.0049
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.52e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01072542,0.06923254
UPPER,2,0.04290169,0.11755526
UPPER,3,0.08937853,0.14443445
UPPER,4,0.29635680,0.17677976
UPPER,5,0.34064000,0.18432241
UPPER,6,0.38492320,0.17175133
UPPER,7,0.38948800,0.13655230
UPPER,8,0.49752000,0.08501889
UPPER,9,0.88000000,0.03232927
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01072542,-0.04143769
LOWER,2,0.04290169,-0.01971340
LOWER,3,0.08937853,-0.04595093
LOWER,4,0.29635680,-0.04698548
LOWER,5,0.34064000,-0.06709921
LOWER,6,0.38492320,-0.03944283
LOWER,7,0.38948800,0.00329884
LOWER,8,0.49752000,0.01873968
LOWER,9,0.88000000,0.00962447
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
