# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Penelope_jacquacu
# Flight Category: maneuvering
#
# === Morphological Parameters ===
# Wing Length: 296.40 mm
# Secondary1: 268.40 mm
# Kipps Distance: 30.30 mm
# Hand-Wing Index: 10.30
# Tail Length: 322.40 mm
# Aspect Ratio: 1.104
# Pointedness Index: 0.1022
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1233
# Max Thickness Position: 0.3438
# Max Camber/Chord: 0.0592
# Max Camber Position: 0.3718
# Leading Edge Radius: 0.0372
# LE Droop: 0.0059
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 6.94e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01116346,0.07292078
UPPER,2,0.04465385,0.11795098
UPPER,3,0.09302886,0.14329300
UPPER,4,0.29912340,0.17516722
UPPER,5,0.34382000,0.18256812
UPPER,6,0.38851660,0.17023328
UPPER,7,0.39356900,0.13569575
UPPER,8,0.50176000,0.08487434
UPPER,9,0.88000000,0.03237138
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01116346,-0.04287185
LOWER,2,0.04465385,-0.01874455
LOWER,3,0.09302886,-0.04430094
LOWER,4,0.29912340,-0.04439283
LOWER,5,0.34382000,-0.06412857
LOWER,6,0.38851660,-0.03699193
LOWER,7,0.39356900,0.00494650
LOWER,8,0.50176000,0.01944749
LOWER,9,0.88000000,0.00987101
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
